EmployeeID,Department,JobRole,Gender,Age,MaritalStatus,Education,Salary,YearsAtCompany,PerformanceRating,TrainingHours,DistanceFromHome,OverTime,ProjectTasks,Promotion,Attrition,HireDate,SalaryBand,AgeGroup,TenureGroup
1559,Engineering,Software Engineer,Female,21,Married,Phd,109000.0,3,3,36,3,No,13,No,No,2020-05-06,Very High (90K+),18-25,2-3 yrs
1560,Finance,Financial Analyst,Male,39,Married,Master's,76400.0,2,3,46,1,No,11,No,No,2021-07-19,High (65K-90K),36-45,2-3 yrs
1561,Operations,Operations Manager,Male,36,Married,Bachelor's,69000.0,3,3,46,5,No,7,No,No,2020-03-13,High (65K-90K),36-45,2-3 yrs
1562,Engineering,Software Engineer,Male,32,Divorced,Master's,115000.0,5,2,65,1,No,13,No,No,2018-06-11,Very High (90K+),26-35,4-7 yrs
1563,IT,IT Support,Female,26,Married,Bachelor's,78400.0,4,5,36,8,Yes,11,No,No,2019-05-27,High (65K-90K),26-35,4-7 yrs
1564,IT,IT Manager,Female,29,Divorced,Bachelor's,97600.0,3,3,46,7,No,13,No,No,2020-04-27,Very High (90K+),26-35,2-3 yrs
1565,Human Resources,Recruiter,Female,22,Married,Bachelor's,48500.0,0,2,29,4,Yes,16,No,No,2023-11-07,Medium (45K-65K),18-25,0-1 yrs
1566,IT,System Administrator,Male,46,Single,Master's,76600.0,0,2,34,14,No,10,No,No,2024-01-01,High (65K-90K),46-60,0-1 yrs
1567,Engineering,Senior Engineer,Male,34,Married,Bachelor's,128000.0,0,4,32,6,Yes,12,No,No,2023-03-16,Very High (90K+),26-35,0-1 yrs
1568,Marketing,Marketing Manager,Female,20,Divorced,Phd,118700.0,2,5,45,21,Yes,10,No,No,2021-10-28,Very High (90K+),18-25,2-3 yrs
1569,Marketing,Marketing Executive,Male,37,Divorced,Bachelor's,60300.0,4,2,41,11,No,19,Yes,No,2019-08-11,Medium (45K-65K),36-45,4-7 yrs
1570,Sales,Sales Executive,Male,38,Divorced,Master's,68200.0,2,4,42,14,No,13,No,No,2021-10-05,High (65K-90K),36-45,2-3 yrs
1571,Operations,Operations Executive,Male,45,Married,Bachelor's,52300.0,2,5,42,19,Yes,14,No,No,2021-10-25,Medium (45K-65K),36-45,2-3 yrs
1572,Sales,Sales Executive,Female,30,Divorced,Bachelor's,57600.0,3,5,50,3,No,4,Yes,No,2020-06-03,Medium (45K-65K),26-35,2-3 yrs
1573,Operations,Operations Manager,Female,34,Married,Bachelor's,76900.0,6,3,46,8,No,17,No,No,2017-12-30,High (65K-90K),26-35,4-7 yrs
1574,Operations,Operations Executive,Female,30,Divorced,Bachelor's,58000.0,1,5,41,8,No,10,No,No,2022-06-27,Medium (45K-65K),26-35,0-1 yrs
1575,Human Resources,Recruiter,Male,28,Divorced,Master's,61400.0,10,2,45,7,No,9,No,No,2013-08-13,Medium (45K-65K),26-35,8+ yrs
1576,Operations,Operations Executive,Male,25,Divorced,Master's,61500.0,3,3,35,4,No,10,Yes,No,2020-03-31,Medium (45K-65K),18-25,2-3 yrs
1577,Marketing,Content Strategist,Male,38,Married,Bachelor's,56800.0,0,4,43,1,No,7,No,No,2023-07-16,Medium (45K-65K),36-45,0-1 yrs
1578,IT,System Administrator,Female,38,Single,Master's,71800.0,1,3,34,16,No,9,No,No,2022-03-19,High (65K-90K),36-45,0-1 yrs
1579,Marketing,Marketing Executive,Female,33,Divorced,Master's,60600.0,0,4,51,6,No,10,No,No,2023-08-08,Medium (45K-65K),26-35,0-1 yrs
1580,Operations,Operations Executive,Male,34,Married,High School,44800.0,4,4,29,1,Yes,16,No,No,2019-12-26,Low (<45K),26-35,4-7 yrs
1581,Human Resources,Recruiter,Male,20,Married,Master's,59700.0,2,3,62,2,No,7,No,No,2021-09-03,Medium (45K-65K),18-25,2-3 yrs
1582,Operations,Operations Executive,Female,43,Single,Master's,67900.0,11,3,30,4,No,12,No,No,2012-04-25,High (65K-90K),36-45,8+ yrs
1583,IT,System Administrator,Male,38,Single,Bachelor's,65200.0,1,4,47,13,No,4,Yes,No,2022-08-19,High (65K-90K),36-45,0-1 yrs
1584,Human Resources,HR Executive,Male,29,Divorced,Bachelor's,52700.0,10,3,50,1,No,8,No,No,2013-06-18,Medium (45K-65K),26-35,8+ yrs
1585,Operations,Operations Manager,Male,20,Married,Master's,84400.0,2,1,34,6,No,13,No,No,2021-12-11,High (65K-90K),18-25,2-3 yrs
1586,Human Resources,Recruiter,Female,24,Divorced,Phd,74500.0,6,3,37,2,No,11,No,No,2017-11-13,High (65K-90K),18-25,4-7 yrs
1587,Marketing,Content Strategist,Female,24,Single,Bachelor's,56800.0,5,4,13,1,No,18,Yes,No,2018-07-14,Medium (45K-65K),18-25,4-7 yrs
1588,Engineering,Engineering Manager,Male,27,Single,Master's,142800.0,1,4,47,18,No,10,No,No,2022-07-06,Very High (90K+),26-35,0-1 yrs
1589,Finance,Finance Manager,Male,25,Single,Bachelor's,88900.0,2,1,28,8,Yes,14,No,No,2021-09-12,High (65K-90K),18-25,2-3 yrs
1590,Human Resources,Recruiter,Female,43,Married,High School,49400.0,8,4,47,3,No,9,No,No,2015-10-01,Medium (45K-65K),36-45,8+ yrs
1591,Human Resources,Recruiter,Male,24,Single,Bachelor's,54900.0,0,4,53,1,No,14,No,No,2023-05-28,Medium (45K-65K),18-25,0-1 yrs
1592,Customer Support,Support Team Lead,Male,45,Married,High School,60200.0,4,4,35,7,No,4,Yes,No,2019-08-20,Medium (45K-65K),36-45,4-7 yrs
1593,Engineering,Qa Engineer,Male,21,Married,Phd,115300.0,2,3,11,15,Yes,15,No,No,2021-05-26,Very High (90K+),18-25,2-3 yrs
1594,Finance,Finance Manager,Female,39,Single,Phd,132400.0,4,4,49,2,Yes,9,No,Yes,2019-05-19,Very High (90K+),36-45,4-7 yrs
1595,Sales,Sales Manager,Male,43,Divorced,Master's,93100.0,1,5,46,7,No,18,No,No,2022-06-15,Very High (90K+),36-45,0-1 yrs
1596,Sales,Account Manager,Female,43,Married,Master's,92500.0,4,3,53,2,No,8,No,No,2019-04-01,Very High (90K+),36-45,4-7 yrs
1597,Finance,Financial Analyst,Male,25,Single,Master's,83200.0,4,4,51,1,No,16,No,No,2019-07-31,High (65K-90K),18-25,4-7 yrs
1598,IT,IT Support,Female,37,Married,Phd,92500.0,0,2,35,21,No,3,No,Yes,2023-08-06,Very High (90K+),36-45,0-1 yrs
1599,Finance,Financial Analyst,Male,31,Married,Phd,77400.0,0,4,9,2,No,12,No,No,2023-07-02,High (65K-90K),26-35,0-1 yrs
1600,Operations,Operations Executive,Female,32,Single,Bachelor's,54100.0,2,3,31,8,Yes,8,No,No,2021-04-26,Medium (45K-65K),26-35,2-3 yrs
1601,IT,IT Support,Female,36,Married,Master's,82900.0,4,3,54,1,No,12,No,Yes,2019-07-14,High (65K-90K),36-45,4-7 yrs
1602,Sales,Sales Manager,Male,27,Married,Master's,98800.0,2,4,23,10,No,10,No,No,2021-03-11,Very High (90K+),26-35,2-3 yrs
1603,Finance,Financial Analyst,Male,37,Married,Bachelor's,75500.0,5,4,12,12,No,16,Yes,No,2018-10-28,High (65K-90K),36-45,4-7 yrs
1604,Sales,Sales Executive,Female,45,Single,Phd,83000.0,14,4,49,8,No,7,No,No,2009-11-11,High (65K-90K),36-45,8+ yrs
1605,Human Resources,HR Manager,Female,32,Single,Master's,84600.0,6,2,40,8,No,4,No,No,2017-06-11,High (65K-90K),26-35,4-7 yrs
1606,Customer Support,Support Executive,Female,41,Single,Bachelor's,44400.0,0,2,28,4,No,13,No,No,2023-11-01,Low (<45K),36-45,0-1 yrs
1607,Marketing,Marketing Executive,Female,42,Single,Bachelor's,52200.0,0,3,50,9,No,6,Yes,No,2023-11-11,Medium (45K-65K),36-45,0-1 yrs
1608,IT,IT Support,Male,28,Single,Bachelor's,68500.0,0,1,49,1,No,23,No,No,2023-08-09,High (65K-90K),26-35,0-1 yrs
1609,IT,IT Manager,Female,20,Single,Master's,110300.0,2,4,53,2,Yes,10,No,No,2021-09-01,Very High (90K+),18-25,2-3 yrs
1610,Engineering,Software Engineer,Female,29,Single,Master's,91400.0,0,4,39,6,No,13,No,No,2023-12-30,Very High (90K+),26-35,0-1 yrs
1611,Finance,Financial Analyst,Male,46,Married,Bachelor's,63400.0,1,2,45,4,No,16,No,No,2022-05-09,Medium (45K-65K),46-60,0-1 yrs
1612,Finance,Accountant,Male,45,Married,Bachelor's,61100.0,1,2,26,6,No,13,No,Yes,2022-12-05,Medium (45K-65K),36-45,0-1 yrs
1613,Customer Support,Support Team Lead,Male,44,Married,Bachelor's,69800.0,7,4,55,5,Yes,14,No,No,2016-10-04,High (65K-90K),36-45,4-7 yrs
1614,Engineering,Software Engineer,Male,47,Divorced,Bachelor's,78100.0,1,5,33,7,No,5,No,No,2022-07-19,High (65K-90K),46-60,0-1 yrs
1615,Finance,Financial Analyst,Male,31,Single,Bachelor's,63900.0,0,4,46,1,No,22,No,No,2023-04-28,Medium (45K-65K),26-35,0-1 yrs
1616,Sales,Sales Manager,Male,29,Married,Phd,95900.0,3,3,57,2,No,21,No,No,2020-07-02,Very High (90K+),26-35,2-3 yrs
1617,Marketing,Marketing Executive,Male,44,Married,High School,52200.0,0,4,47,9,Yes,8,No,No,2023-10-06,Medium (45K-65K),36-45,0-1 yrs
1618,Customer Support,Support Executive,Female,25,Divorced,Master's,55300.0,4,4,45,10,No,17,No,No,2019-03-25,Medium (45K-65K),18-25,4-7 yrs
1619,Finance,Financial Analyst,Male,47,Single,Bachelor's,63700.0,3,4,19,9,No,3,Yes,No,2020-05-27,Medium (45K-65K),46-60,2-3 yrs
1620,Finance,Financial Analyst,Male,42,Divorced,Master's,79800.0,12,5,34,11,No,11,No,No,2011-06-05,High (65K-90K),36-45,8+ yrs
1621,Sales,Sales Executive,Female,25,Married,Master's,66600.0,5,3,58,11,No,2,No,No,2018-11-13,High (65K-90K),18-25,4-7 yrs
1622,Operations,Operations Manager,Male,24,Divorced,Master's,86700.0,6,1,43,27,No,8,No,Yes,2017-09-02,High (65K-90K),18-25,4-7 yrs
1623,Human Resources,HR Executive,Male,29,Divorced,Bachelor's,51600.0,2,4,37,1,No,3,No,Yes,2021-10-23,Medium (45K-65K),26-35,2-3 yrs
1624,IT,IT Support,Female,28,Divorced,Bachelor's,64600.0,2,3,36,3,Yes,15,No,No,2021-07-15,Medium (45K-65K),26-35,2-3 yrs
1625,Sales,Sales Manager,Male,28,Divorced,Bachelor's,75500.0,5,5,69,13,No,12,No,No,2018-07-15,High (65K-90K),26-35,4-7 yrs
1626,Sales,Account Manager,Female,39,Single,Master's,100900.0,15,5,76,6,No,9,Yes,No,2008-07-01,Very High (90K+),36-45,8+ yrs
1627,Engineering,Software Engineer,Female,20,Married,Master's,95600.0,0,2,24,1,Yes,8,No,Yes,2023-03-10,Very High (90K+),18-25,0-1 yrs
1628,Finance,Finance Manager,Female,41,Divorced,Bachelor's,92000.0,0,5,54,6,No,13,Yes,No,2023-07-09,Very High (90K+),36-45,0-1 yrs
1629,Operations,Operations Manager,Male,44,Divorced,Master's,80100.0,3,3,31,6,No,11,No,No,2020-06-27,High (65K-90K),36-45,2-3 yrs
1630,Human Resources,HR Executive,Female,42,Single,Bachelor's,47100.0,1,2,36,7,No,7,No,No,2022-08-13,Medium (45K-65K),36-45,0-1 yrs
1631,Human Resources,Recruiter,Male,39,Divorced,Bachelor's,51300.0,8,3,62,5,Yes,16,No,No,2015-10-28,Medium (45K-65K),36-45,8+ yrs
1632,Operations,Operations Manager,Male,38,Single,Master's,88400.0,7,1,48,1,Yes,8,No,No,2016-04-11,High (65K-90K),36-45,4-7 yrs
1633,Customer Support,Support Team Lead,Female,38,Married,Master's,77900.0,4,4,2,8,No,17,No,No,2019-05-20,High (65K-90K),36-45,4-7 yrs
1634,Operations,Operations Manager,Female,34,Married,Master's,92800.0,15,3,31,1,Yes,15,No,No,2008-12-11,Very High (90K+),26-35,8+ yrs
1635,Engineering,Engineering Manager,Male,52,Single,Phd,145100.0,2,4,27,7,No,11,No,No,2021-10-15,Very High (90K+),46-60,2-3 yrs
1636,Engineering,Senior Engineer,Male,42,Married,Phd,155200.0,1,4,44,3,Yes,16,No,Yes,2022-12-15,Very High (90K+),36-45,0-1 yrs
1637,Customer Support,Support Team Lead,Male,37,Divorced,Bachelor's,67600.0,8,5,60,12,No,5,No,No,2015-04-23,High (65K-90K),36-45,8+ yrs
1638,Engineering,Qa Engineer,Female,50,Divorced,Bachelor's,105000.0,15,5,19,7,No,14,No,No,2008-05-07,Very High (90K+),46-60,8+ yrs
1639,Marketing,Content Strategist,Female,23,Married,Master's,68100.0,0,3,44,11,No,5,No,Yes,2023-12-12,High (65K-90K),18-25,0-1 yrs
1640,Engineering,Software Engineer,Male,36,Married,Bachelor's,83700.0,5,4,21,1,No,11,No,No,2018-09-25,High (65K-90K),36-45,4-7 yrs
1641,Finance,Accountant,Male,30,Divorced,High School,57300.0,0,4,21,5,No,2,No,Yes,2023-09-24,Medium (45K-65K),26-35,0-1 yrs
1642,Operations,Operations Manager,Female,31,Divorced,Bachelor's,76800.0,9,2,29,1,No,12,No,Yes,2014-06-28,High (65K-90K),26-35,8+ yrs
1643,IT,System Administrator,Male,50,Married,Bachelor's,79100.0,10,3,68,25,No,20,No,Yes,2013-05-21,High (65K-90K),46-60,8+ yrs
1644,IT,System Administrator,Male,40,Married,Master's,85200.0,0,5,32,1,No,15,No,No,2023-11-18,High (65K-90K),36-45,0-1 yrs
1645,Engineering,Senior Engineer,Male,34,Married,Phd,155300.0,0,3,38,2,Yes,13,No,No,2023-11-17,Very High (90K+),26-35,0-1 yrs
1646,Sales,Sales Manager,Female,36,Married,Bachelor's,75200.0,0,3,28,1,No,12,No,No,2023-09-28,High (65K-90K),36-45,0-1 yrs
1647,IT,System Administrator,Male,45,Divorced,High School,62900.0,2,4,60,4,No,12,No,No,2021-12-19,Medium (45K-65K),36-45,2-3 yrs
1648,Sales,Sales Executive,Male,39,Married,Phd,75100.0,6,4,19,1,Yes,9,Yes,No,2017-10-03,High (65K-90K),36-45,4-7 yrs
1649,Operations,Operations Executive,Male,39,Single,Master's,64900.0,5,3,31,5,No,8,No,No,2018-05-24,Medium (45K-65K),36-45,4-7 yrs
1650,Marketing,Content Strategist,Female,23,Married,Phd,89000.0,5,4,47,14,No,10,No,No,2018-10-11,High (65K-90K),18-25,4-7 yrs
1651,Sales,Sales Executive,Male,30,Single,Master's,71400.0,2,2,19,1,Yes,9,No,Yes,2021-07-03,High (65K-90K),26-35,2-3 yrs
1652,Sales,Sales Manager,Male,35,Single,Master's,95000.0,6,2,58,13,No,13,Yes,Yes,2017-10-09,Very High (90K+),26-35,4-7 yrs
1653,Customer Support,Support Team Lead,Female,27,Divorced,Master's,70300.0,2,3,46,4,No,12,No,No,2021-07-05,High (65K-90K),26-35,2-3 yrs
1654,Engineering,Software Engineer,Male,35,Married,Bachelor's,88000.0,0,4,24,1,No,10,Yes,No,2023-10-14,High (65K-90K),26-35,0-1 yrs
1655,Finance,Financial Analyst,Female,29,Divorced,Master's,80100.0,5,3,22,4,No,16,No,No,2018-11-05,High (65K-90K),26-35,4-7 yrs
1656,IT,System Administrator,Female,20,Single,Bachelor's,65300.0,2,2,78,6,No,6,No,No,2021-05-20,High (65K-90K),18-25,2-3 yrs
1657,Customer Support,Support Executive,Female,41,Single,High School,36700.0,0,4,27,12,Yes,5,No,No,2023-07-28,Low (<45K),36-45,0-1 yrs
1658,Engineering,Senior Engineer,Male,38,Single,Bachelor's,116700.0,5,4,49,7,Yes,15,No,No,2018-12-12,Very High (90K+),36-45,4-7 yrs
1659,Finance,Financial Analyst,Male,24,Married,Master's,74600.0,1,4,39,7,Yes,4,Yes,Yes,2022-12-27,High (65K-90K),18-25,0-1 yrs
1660,Human Resources,HR Executive,Female,36,Single,Bachelor's,50000.0,0,5,54,1,No,8,Yes,Yes,2023-08-12,Medium (45K-65K),36-45,0-1 yrs
1661,Customer Support,Support Team Lead,Male,40,Single,Bachelor's,58500.0,0,4,41,1,No,15,No,Yes,2023-12-25,Medium (45K-65K),36-45,0-1 yrs
1662,Finance,Finance Manager,Male,54,Divorced,Bachelor's,94100.0,2,5,39,1,Yes,12,No,No,2021-04-18,Very High (90K+),46-60,2-3 yrs
1663,Operations,Operations Manager,Female,37,Single,Bachelor's,86500.0,11,4,56,13,Yes,18,No,No,2012-09-16,High (65K-90K),36-45,8+ yrs
1664,Finance,Accountant,Male,31,Single,Phd,101100.0,12,2,31,1,No,8,No,No,2011-08-10,Very High (90K+),26-35,8+ yrs
1665,Sales,Sales Executive,Male,27,Divorced,Bachelor's,59300.0,4,3,24,4,No,9,No,No,2019-09-09,Medium (45K-65K),26-35,4-7 yrs
1666,IT,System Administrator,Female,35,Married,Bachelor's,63500.0,0,4,17,2,No,12,Yes,No,2023-04-25,Medium (45K-65K),26-35,0-1 yrs
1667,Human Resources,HR Manager,Male,46,Single,Master's,82900.0,0,2,34,8,No,11,No,No,2023-10-07,High (65K-90K),46-60,0-1 yrs
1668,Human Resources,HR Manager,Female,43,Married,Bachelor's,76600.0,4,4,47,45,Yes,12,No,No,2019-08-13,High (65K-90K),36-45,4-7 yrs
1669,Marketing,Content Strategist,Female,26,Married,Bachelor's,59100.0,8,4,55,2,No,10,Yes,No,2015-05-16,Medium (45K-65K),26-35,8+ yrs
1670,Human Resources,HR Executive,Male,39,Single,Bachelor's,47100.0,1,4,40,8,Yes,16,No,No,2022-04-21,Medium (45K-65K),36-45,0-1 yrs
1671,Sales,Sales Executive,Male,42,Divorced,Master's,67300.0,7,3,28,4,No,14,No,No,2016-04-11,High (65K-90K),36-45,4-7 yrs
1672,Operations,Operations Manager,Male,36,Married,Master's,89800.0,1,3,51,26,No,16,No,No,2022-12-23,High (65K-90K),36-45,0-1 yrs
1673,Sales,Sales Manager,Female,26,Married,Bachelor's,86600.0,5,3,35,6,No,12,No,Yes,2018-07-31,High (65K-90K),26-35,4-7 yrs
1674,Engineering,Qa Engineer,Male,21,Single,Bachelor's,85000.0,1,3,59,2,No,15,No,No,2022-03-31,High (65K-90K),18-25,0-1 yrs
1675,Operations,Operations Manager,Female,21,Married,Bachelor's,78100.0,1,2,30,19,No,17,No,No,2022-07-05,High (65K-90K),18-25,0-1 yrs
1676,Marketing,Marketing Manager,Male,28,Married,Master's,114800.0,10,2,17,1,No,7,Yes,No,2013-07-13,Very High (90K+),26-35,8+ yrs
1677,IT,IT Support,Male,26,Single,Phd,86400.0,1,3,39,13,No,10,No,No,2022-11-19,High (65K-90K),26-35,0-1 yrs
1678,Human Resources,HR Manager,Male,41,Single,Bachelor's,85100.0,9,3,31,9,No,13,No,No,2014-06-02,High (65K-90K),36-45,8+ yrs
1679,Marketing,Marketing Executive,Female,36,Married,Master's,68700.0,2,5,45,8,No,7,Yes,No,2021-04-26,High (65K-90K),36-45,2-3 yrs
1680,Human Resources,Recruiter,Female,35,Divorced,Bachelor's,61400.0,1,3,38,8,No,13,No,No,2022-05-23,Medium (45K-65K),26-35,0-1 yrs
1681,Finance,Accountant,Female,41,Divorced,Phd,98400.0,14,2,48,15,Yes,13,No,Yes,2009-03-17,Very High (90K+),36-45,8+ yrs
1682,IT,IT Support,Female,28,Divorced,Phd,99800.0,6,4,48,1,Yes,10,Yes,No,2017-04-06,Very High (90K+),26-35,4-7 yrs
1683,Operations,Operations Manager,Male,35,Married,Master's,93600.0,3,4,37,3,No,13,No,No,2020-07-25,Very High (90K+),26-35,2-3 yrs
1684,Finance,Accountant,Male,31,Divorced,Master's,73300.0,3,3,41,7,Yes,19,No,Yes,2020-09-28,High (65K-90K),26-35,2-3 yrs
1685,Operations,Operations Executive,Female,46,Married,Master's,69800.0,8,5,37,1,No,13,No,No,2015-05-26,High (65K-90K),46-60,8+ yrs
1686,Sales,Account Manager,Male,43,Divorced,Bachelor's,80500.0,5,3,45,1,No,14,No,No,2018-07-23,High (65K-90K),36-45,4-7 yrs
1687,Human Resources,Recruiter,Male,43,Divorced,Bachelor's,54600.0,0,4,36,9,Yes,6,Yes,No,2023-09-01,Medium (45K-65K),36-45,0-1 yrs
1688,Human Resources,HR Executive,Male,42,Married,Bachelor's,55200.0,1,4,54,3,No,9,No,No,2022-12-14,Medium (45K-65K),36-45,0-1 yrs
1689,Finance,Financial Analyst,Male,38,Married,High School,58500.0,2,4,40,3,No,1,No,No,2021-04-28,Medium (45K-65K),36-45,2-3 yrs
1690,Sales,Sales Executive,Female,43,Single,High School,57000.0,10,4,22,32,No,12,No,No,2013-11-18,Medium (45K-65K),36-45,8+ yrs
1691,IT,IT Manager,Female,33,Divorced,Bachelor's,104300.0,5,4,38,4,No,17,No,No,2018-04-09,Very High (90K+),26-35,4-7 yrs
1692,Marketing,Marketing Manager,Female,31,Married,Bachelor's,87700.0,1,2,25,4,No,19,No,No,2022-09-03,High (65K-90K),26-35,0-1 yrs
1693,IT,IT Support,Male,42,Married,Bachelor's,68500.0,3,5,27,7,No,11,Yes,No,2020-04-03,High (65K-90K),36-45,2-3 yrs
1694,Customer Support,Support Executive,Male,35,Married,Bachelor's,48000.0,12,4,18,1,No,10,No,No,2011-06-30,Medium (45K-65K),26-35,8+ yrs
1695,Marketing,Marketing Executive,Female,28,Divorced,Phd,68900.0,0,2,47,10,No,11,No,No,2023-09-01,High (65K-90K),26-35,0-1 yrs
1696,Marketing,Content Strategist,Male,41,Divorced,Master's,66900.0,0,4,21,7,Yes,6,No,No,2023-06-17,High (65K-90K),36-45,0-1 yrs
1697,Sales,Sales Manager,Female,29,Single,Phd,110000.0,0,3,44,2,No,11,No,No,2023-05-22,Very High (90K+),26-35,0-1 yrs
1698,Customer Support,Support Team Lead,Female,30,Married,Bachelor's,63800.0,8,2,68,5,No,9,No,No,2015-06-01,Medium (45K-65K),26-35,8+ yrs
1699,Human Resources,HR Executive,Female,37,Divorced,Bachelor's,57300.0,3,3,39,11,No,12,No,No,2020-12-18,Medium (45K-65K),36-45,2-3 yrs
1700,Sales,Account Manager,Female,20,Single,Master's,97700.0,2,4,44,3,Yes,9,No,No,2021-03-13,Very High (90K+),18-25,2-3 yrs
1701,Human Resources,HR Executive,Male,40,Divorced,Bachelor's,54900.0,2,5,31,1,No,7,No,No,2021-07-22,Medium (45K-65K),36-45,2-3 yrs
1702,Operations,Operations Manager,Female,27,Divorced,Bachelor's,67500.0,1,3,43,2,No,6,No,No,2022-06-03,High (65K-90K),26-35,0-1 yrs
1703,Customer Support,Support Executive,Male,20,Divorced,Bachelor's,46800.0,2,4,21,5,Yes,9,No,No,2021-09-06,Medium (45K-65K),18-25,2-3 yrs
1704,Human Resources,HR Manager,Male,32,Married,Master's,88800.0,14,3,24,3,No,7,Yes,No,2009-06-30,High (65K-90K),26-35,8+ yrs
1705,Engineering,Software Engineer,Male,39,Married,Bachelor's,87300.0,0,4,31,1,No,13,Yes,No,2023-09-19,High (65K-90K),36-45,0-1 yrs
1706,Finance,Accountant,Male,30,Single,Bachelor's,62200.0,3,2,36,15,No,12,No,No,2020-09-27,Medium (45K-65K),26-35,2-3 yrs
1707,IT,IT Support,Male,35,Married,Bachelor's,81700.0,7,3,35,19,Yes,9,No,No,2016-03-10,High (65K-90K),26-35,4-7 yrs
1708,Operations,Operations Executive,Male,26,Divorced,Bachelor's,51500.0,1,3,53,1,No,3,No,No,2022-05-30,Medium (45K-65K),26-35,0-1 yrs
1709,Marketing,Marketing Executive,Male,26,Single,High School,53000.0,1,3,47,12,No,15,No,No,2022-12-09,Medium (45K-65K),26-35,0-1 yrs
1710,Sales,Sales Manager,Male,46,Divorced,Bachelor's,77700.0,0,5,42,4,No,9,No,No,2023-03-10,High (65K-90K),46-60,0-1 yrs
1711,Engineering,Engineering Manager,Male,31,Married,Bachelor's,111400.0,0,3,38,23,Yes,13,No,Yes,2023-10-21,Very High (90K+),26-35,0-1 yrs
1712,Marketing,Marketing Executive,Male,30,Married,Phd,82700.0,0,3,59,3,No,9,No,No,2023-08-20,High (65K-90K),26-35,0-1 yrs
1713,Marketing,Content Strategist,Male,24,Married,Master's,72500.0,0,3,47,19,No,13,No,No,2023-05-21,High (65K-90K),18-25,0-1 yrs
1714,Sales,Sales Executive,Male,42,Married,Bachelor's,56300.0,8,2,21,8,Yes,7,Yes,No,2015-04-25,Medium (45K-65K),36-45,8+ yrs
1715,Sales,Sales Manager,Male,26,Married,Master's,99800.0,4,3,34,3,Yes,10,Yes,No,2019-07-08,Very High (90K+),26-35,4-7 yrs
1716,Human Resources,HR Executive,Female,31,Divorced,Bachelor's,48700.0,1,3,57,9,No,18,No,No,2022-09-15,Medium (45K-65K),26-35,0-1 yrs
1717,Sales,Account Manager,Female,44,Single,Bachelor's,77700.0,1,3,33,12,No,10,No,No,2022-12-19,High (65K-90K),36-45,0-1 yrs
1718,Marketing,Content Strategist,Female,42,Single,Bachelor's,56400.0,5,3,23,1,No,16,Yes,No,2018-05-02,Medium (45K-65K),36-45,4-7 yrs
1719,Operations,Operations Manager,Female,22,Divorced,High School,61800.0,2,5,48,1,No,9,No,No,2021-03-16,Medium (45K-65K),18-25,2-3 yrs
1720,Engineering,Senior Engineer,Female,32,Single,Master's,145500.0,12,3,24,2,No,11,No,No,2011-11-18,Very High (90K+),26-35,8+ yrs
1721,IT,System Administrator,Male,37,Single,Phd,102800.0,10,4,64,6,Yes,10,No,No,2013-06-11,Very High (90K+),36-45,8+ yrs
1722,Marketing,Content Strategist,Female,31,Married,Master's,76000.0,12,2,59,3,No,9,No,No,2011-10-29,High (65K-90K),26-35,8+ yrs
1723,Customer Support,Support Executive,Female,43,Married,Bachelor's,40000.0,0,3,43,5,No,14,No,No,2023-05-30,Low (<45K),36-45,0-1 yrs
1724,Customer Support,Support Executive,Male,27,Married,Bachelor's,46900.0,9,2,44,4,No,11,No,No,2014-10-16,Medium (45K-65K),26-35,8+ yrs
1725,Operations,Operations Executive,Male,20,Married,Bachelor's,54300.0,2,5,37,11,No,9,No,No,2021-08-01,Medium (45K-65K),18-25,2-3 yrs
1726,Finance,Finance Manager,Male,44,Single,Master's,115300.0,2,4,57,22,No,9,No,No,2021-05-09,Very High (90K+),36-45,2-3 yrs
1727,Marketing,Marketing Manager,Male,47,Married,High School,87500.0,8,3,50,4,No,11,No,No,2015-06-16,High (65K-90K),46-60,8+ yrs
1728,Sales,Sales Executive,Male,29,Divorced,Master's,67300.0,5,3,28,8,No,17,No,No,2018-08-20,High (65K-90K),26-35,4-7 yrs
1729,Customer Support,Support Executive,Male,40,Married,High School,37200.0,3,5,28,2,No,11,No,No,2020-12-30,Low (<45K),36-45,2-3 yrs
1730,IT,IT Support,Male,49,Married,Master's,86800.0,1,3,26,18,No,1,No,No,2022-04-27,High (65K-90K),46-60,0-1 yrs
1731,Marketing,Content Strategist,Female,51,Divorced,Master's,67000.0,1,4,43,1,No,15,Yes,No,2022-10-24,High (65K-90K),46-60,0-1 yrs
