EmployeeID,Department,JobRole,Gender,Age,MaritalStatus,Education,Salary,YearsAtCompany,PerformanceRating,TrainingHours,DistanceFromHome,OverTime,ProjectTasks,Promotion,Attrition,HireDate
1587,Marketing,Content Strategist,Female,24.0,Single,Bachelor's,56800.0,5,4.0,13.0,1,No,18,Yes,No,2018-07-14
2221,OPERATIONS,Operations Manager,Female,38.0,Divorced,Bachelor's,73000.0,1,4.0,28.0,1,No,11,Yes,Yes,04/06/2022
1632,OPERATIONS,Operations Manager,Male,38.0,Single,Master's,88400.0,7,1.0,48.0,1,Yes,8,No,No,2016-04-11
2491,Operations,Operations Executive,Male,32.0,Divorced,PhD,67900.0,2,3.0,69.0,8,No,16,No,No,2021-07-10
2380,Operations,Operations Manager,Male,35.0,Married,Bachelor's,82200.0,5,4.0,38.0,1,No,8,No,No,2018-06-21
2040,Sales,Account Manager,Male,32.0,Married,Bachelor's,98900.0,12,3.0,70.0,12,No,12,No,No,2011-12-31
1233,Human Resources,HR Manager,Female,50.0,Divorced,Bachelor's,66700.0,3,3.0,46.0,6,Yes,8,No,No,2020-12-16
1379,Operations,Operations Executive,Male,22.0,Married,Bachelor's,53100.0,4,3.0,27.0,12,Yes,11,No,No,2019-06-10
1570,Sales,Sales Executive,Male,38.0,Divorced,Master's,68200.0,2,4.0,,14,No,13,No,No,2021-10-05
1277,Engineering,Engineering Manager,Male,21.0,Divorced,Bachelor's,114200.0,3,2.0,58.0,7,No,20,No,Yes,2020-07-29
1068,IT,IT Manager,Male,43.0,Married,Bachelor's,118400.0,24,3.0,47.0,5,Yes,12,No,Yes,1999-11-07
1979,Operations,Operations Executive,Male,22.0,Divorced,Bachelor's,56100.0,4,3.0,58.0,1,No,18,No,No,2019-07-26
1027,Finance,Finance Manager,Female,27.0,Divorced,Master's,127700.0,9,3.0,35.0,2,No,16,No,No,2014-07-27
1663,Operations,Operations Manager,female,37.0,Single,Bachelor's,86500.0,11,4.0,56.0,13,Yes,18,No,No,2012-09-16
2359,Operations,Operations Executive,Female,25.0,Married,Bachelor's,49800.0,0,,25.0,2,No,20,No,No,2023-06-30
1204,Customer Support,Support Team Lead,Female,39.0,Married,Master's,77100.0,10,3.0,8.0,8,No,23,Yes,No,2013-07-30
2325,Human Resources,Recruiter,Male,26.0,Divorced,Master's,63400.0,8,5.0,42.0,3,No,8,No,No,2015-03-30
1546,Engineering,QA Engineer,Female,42.0,Married,Bachelor's,97400.0,4,3.0,48.0,1,No,14,No,No,2019-03-19
2139,Customer Support,Support Team Lead,Male,26.0,Single,Master's,72100.0,3,3.0,55.0,1,Yes,8,No,Yes,2020-11-10
1844,Operations,Operations Executive,Male,31.0,Married,Master's,55400.0,0,4.0,22.0,1,Yes,14,No,No,2023-04-21
1909,Sales,Account Manager,Female,30.0,Divorced,Bachelor's,76200.0,1,4.0,27.0,2,No,1,Yes,No,2022-07-04
1594,Finance,Finance Manager,Female,39.0,Single,PhD,132400.0,4,4.0,49.0,2,Yes,9,No,Yes,2019-05-19
1943,Human Resources,Recruiter,Female,49.0,Divorced,,51400.0,1,4.0,45.0,1,No,18,No,No,2022-09-11
1514,Human Resources,HR Executive,Male,30.0,Divorced,PhD,70300.0,8,4.0,24.0,1,Yes,8,No,N,2015-07-17
1029,Human Resources,HR Executive,Male,37.0,Married,Bachelor's,49900.0,2,2.0,51.0,10,No,14,No,No,2021-10-13
1388,IT,System Administrator,Female,28.0,Married,PhD,96700.0,1,4.0,26.0,1,No,6,No,No,2022-10-25
1243,IT,IT Support,Male,34.0,Divorced,Bachelor's,75900.0,4,2.0,52.0,1,No,1,No,No,2019-10-08
2020,Customer Support,Support Team Lead,Male,44.0,Single,High School,54800.0,5,3.0,37.0,1,No,8,Yes,No,2018-10-07
1531,Finance,Accountant,Male,34.0,Divorced,Bachelor's,69600.0,12,4.0,26.0,2,No,9,Yes,No,2011-11-07
1084,Engineering, Engineering Manager  ,Male,39.0,Divorced,Master's,152100.0,2,2.0,,1,No,10,No,Yes,2021-03-25
1475,Finance,Accountant,Male,58.0,Single,High School,64300.0,4,3.0,23.0,2,No,16,Yes,No,2019-05-23
1986,MARKETING,Content Strategist,Male,31.0,Single,Bachelor's,-1000.0,1,3.0,49.0,1,No,3,No,No,2022-04-08
1547,Customer Support,Support Executive,Male,26.0,Married,Master's,53600.0,2,4.0,66.0,18,Yes,10,No,Yes,2021-07-12
1461,HUMAN RESOURCES,HR Manager,Female,42.0,Divorced,PhD,105700.0,8,3.0,45.0,1,No,7,No,No,2015-08-11
2120,Sales,Account Manager,Female,45.0,Married,Master's,86500.0,1,3.0,18.0,4,No,9,No,No,09/08/2022
1213,Human Resources,HR Executive,Female,26.0,Single,Bachelor's,49500.0,1,2.0,7.0,2,No,12,No,No,2022-05-09
1429,Sales,Account Manager,Female,37.0,Single,Master's,103500.0,6,5.0,47.0,2,No,9,No,No,07/10/2017
2168,Engineering,Senior Engineer,Male,27.0,Married,Master's,137100.0,0,2.0,12.0,5,No,16,No,Y,2023-03-29
1016,Engineering,Senior Engineer,Female,31.0,Divorced,PhD,168000.0,0,3.0,47.0,16,No,16,No,No,2023-03-31
2418,Customer Support,Support Executive,Female,26.0,Single,Bachelor's,46000.0,7,3.0,26.0,1,No,18,No,No,2016-04-01
2458,Engineering, Senior Engineer  ,Male,27.0,Single,Master's,156300.0,7,5.0,47.0,6,No,6,No,No,18/08/2016
1172,Engineering,Engineering Manager,Female,20.0,Married,Bachelor's,127100.0,2,4.0,14.0,45,Yes,10,No,No,2021-03-07
1889,Engineering,QA Engineer,Female,30.0,Single,Bachelor's,87500.0,4,2.0,44.0,12,No,14,No,Yes,2019-07-01
2048,IT,System Administrator,Female,31.0,Single,Master's,89600.0,4,3.0,41.0,16,No,7,No,No,2019-05-09
2267,IT,IT Support,Male,33.0,Single,Bachelor's,73600.0,4,3.0,60.0,14,No,5,No,No,2019-11-07
1425,IT,System Administrator,Female,29.0,Divorced,Bachelor's,74400.0,4,4.0,61.0,1,Yes,19,No,No,2019-09-07
1466,Human Resources,HR Executive,female,49.0,Married,Bachelor's,49400.0,4,2.0,25.0,9,No,14,Yes,N,2019-10-15
1157,Engineering,Software Engineer,Male,29.0,Divorced,Bachelor's,93000.0,0,4.0,57.0,17,No,10,No,No,2023-10-24
1168,FINANCE,Financial Analyst,Male,36.0,Divorced,High School,61600.0,0,3.0,48.0,3,No,12,No,Y,2023-07-22
2484,IT,IT Manager,Female,23.0,Divorced,High School,81300.0,3,3.0,,6,No,19,No,Yes,2020-05-01
1421,Engineering,QA Engineer,Male,30.0,Single,Master's,102900.0,0,4.0,38.0,1,No,14,No,No,2023-09-11
1730,IT,IT Support,Male,49.0,Married,Master's,86800.0,1,3.0,26.0,18,No,1,No,No,2022-04-27
1826,Engineering,Software Engineer,Female,43.0,Divorced,Bachelor's,79800.0,1,4.0,35.0,7,No,12,Yes,No,2022-06-18
1271,Sales,Sales Manager,Female,41.0,Single,Bachelor's,87100.0,5,4.0,45.0,1,Yes,10,Yes,No,2018-06-15
2317,Human Resources,HR Manager,Male,52.0,Married,Master's,89400.0,4,5.0,50.0,6,Yes,5,Yes,No,2019-07-07
2441,Human Resources,Recruiter,Male,25.0,Single,Bachelor's,55300.0,3,4.0,49.0,5,Yes,18,No,No,2020-06-15
1468,Sales,Sales Executive,Female,50.0,Married,Master's,58000.0,0,3.0,35.0,3,No,13,No,No,2023-03-27
1916,Marketing,Marketing Manager,Male,20.0,Divorced,Bachelor's,81100.0,0,1.0,36.0,3,No,8,No,Yes,2023-04-13
1077,IT,IT Support,Male,21.0,Single,Master's,80900.0,0,5.0,59.0,5,Yes,12,No,Yes,2023-03-16
2445,Finance,Finance Manager,Female,36.0,Single,Master's,100400.0,2,3.0,28.0,15,No,15,No,No,2021-12-11
2439,Human Resources,HR Executive,Male,35.0,Married,Master's,61300.0,0,4.0,44.0,2,No,15,No,No,2023-10-23
2260,ENGINEERING,QA Engineer,Male,37.0,Divorced,,111300.0,1,1.0,56.0,11,No,11,Yes,Yes,2022-05-22
1849,Finance,Finance Manager,Male,25.0,Married,PhD,117200.0,2,4.0,69.0,11,No,12,No,No,2021-12-12
2100,Customer Support,Support Team Lead,Female,32.0,Divorced,Master's,67900.0,2,3.0,56.0,8,No,10,No,No,2021-07-25
2187,IT,IT Manager,Male,43.0,Married,Bachelor's,101300.0,8,3.0,56.0,7,No,4,Yes,N,2015-10-30
2014,Marketing,Marketing Executive,Female,25.0,Married,PhD,85800.0,3,3.0,25.0,5,No,10,No,No,2020-11-07
1093,Sales,Account Manager,Male,34.0,Single,Master's,89200.0,0,5.0,62.0,7,No,10,Yes,No,2023-11-11
1111,Finance,Financial Analyst,Female,35.0,Single,Master's,88800.0,7,4.0,32.0,3,No,17,No,No,2017-01-01
1236,Marketing,Content Strategist,Female,42.0,Married,High School,59500.0,9,5.0,28.0,11,Yes,12,Yes,No,2014-06-14
1308,Sales,Sales Executive,Male,32.0,Single,Master's,64000.0,0,4.0,66.0,17,No,12,No,No,2023-12-11
1870,Marketing,Marketing Manager,Male,33.0,Married,Bachelor's,87100.0,3,3.0,23.0,3,No,12,No,No,01/09/2020
1962,Customer Support,Support Executive,Female,29.0,Divorced,Master's,51900.0,1,2.0,33.0,14,No,16,No,Yes,2022-11-22
1974,Finance,Finance Manager,Female,47.0,Divorced,Master's,96900.0,0,3.0,50.0,2,No,12,No,No,2023-07-11
2022,Sales,Account Manager,Female,29.0,Single,High School,82500.0,10,4.0,41.0,11,No,9,No,No,2013-08-02
2034,Human Resources,Recruiter,Male,29.0,Divorced,Bachelor's,55100.0,6,3.0,46.0,5,No,17,No,No,2017-06-27
1718,Marketing,Content Strategist,Female,42.0,Single,Bachelor's,56400.0,5,3.0,23.0,1,No,16,Yes,No,2018-05-02
2352,SALES,Sales Executive,Male,56.0,Married,Master's,69300.0,1,3.0,37.0,17,No,14,No,No,2022-12-20
1548,IT,IT Manager,Male,40.0,Single,Bachelor's,97700.0,5,4.0,32.0,3,No,10,No,No,2018-07-25
2307,Marketing,Content Strategist,Female,41.0,Married,Bachelor's,67400.0,7,4.0,36.0,7,No,17,No,No,2016-07-23
2056,IT,System Administrator,Male,32.0,Married,Master's,79100.0,1,5.0,35.0,11,Yes,15,No,Yes,2022-08-30
1884,Engineering, Software Engineer  ,Female,34.0,Single,Bachelor's,91400.0,5,5.0,38.0,1,Yes,18,No,No,2018-09-14
1365,Sales,Account Manager,Male,29.0,Single,Bachelor's,85300.0,1,4.0,52.0,1,No,9,No,No,2022-12-08
1378,IT,IT Support,Female,35.0,Single,Master's,82700.0,1,5.0,27.0,1,Yes,16,No,No,2022-05-06
2200,FINANCE,Finance Manager,Female,30.0,Married,Master's,116900.0,8,2.0,54.0,2,No,6,No,Yes,2015-11-13
2266,Engineering,Senior Engineer,Male,41.0,Divorced,Bachelor's,132400.0,5,2.0,15.0,13,No,9,No,No,2018-06-26
1813,IT,IT Manager,Female,38.0,Single,Master's,115500.0,0,2.0,50.0,13,No,10,No,No,2023-09-12
2009,Engineering,Senior Engineer,Male,28.0,Divorced,PhD,170600.0,1,4.0,42.0,19,No,16,No,Yes,2022-07-08
1704,Human Resources,HR Manager,Male,32.0,Married,Master's,88800.0,14,3.0,24.0,3,No,7,Yes,No,2009-06-30
1102,IT,IT Support,Male,41.0,Married,Master's,88400.0,5,5.0,29.0,4,No,21,No,N,2018-08-24
2204,Engineering,Engineering Manager,Male,20.0,Married,Bachelor's,,0,1.0,49.0,3,No,11,No,Yes,2023-07-23
1782,Operations,Operations Executive,Female,43.0,Divorced,Master's,62200.0,3,3.0,53.0,17,No,10,No,No,2020-11-23
1221,Engineering,QA Engineer,Male,29.0,Married,Bachelor's,85700.0,4,4.0,44.0,26,No,17,No,Yes,2019-09-27
1669,Marketing,Content Strategist,Female,26.0,Married,Bachelor's,59100.0,8,4.0,55.0,2,No,10,Yes,No,2015-05-16
1626,Sales,Account Manager,female,39.0,Single,Master's,100900.0,15,5.0,76.0,6,No,9,Yes,No,2008-07-01
1933,Finance,Finance Manager,Male,40.0,Divorced,High School,79800.0,5,5.0,64.0,7,No,24,No,No,2018-09-21
2274,Customer Support,Support Team Lead,Female,39.0,Married,Bachelor's,60300.0,4,4.0,14.0,1,No,15,No,No,2019-10-20
2292,IT,IT Manager,Female,20.0,Single,PhD,132200.0,2,2.0,35.0,11,No,16,No,No,2021-09-10
1070,Finance, Accountant  ,male,43.0,Married,High School,59200.0,4,3.0,37.0,3,Yes,6,No,Yes,2019-10-30
1173,Engineering,Senior Engineer,Male,21.0,Single,PhD,163800.0,0,2.0,7.0,9,No,16,No,Y,2023-09-08
1433,Sales,Account Manager,Female,43.0,Single,Bachelor's,,3,3.0,48.0,1,No,19,No,No,2020-04-30
1150,Finance,Accountant,Female,20.0,Single,Bachelor's,64500.0,2,1.0,53.0,7,No,13,No,No,2021-10-23
1482,Operations,Operations Executive,Male,53.0,Single,High School,49700.0,0,3.0,44.0,1,No,18,No,No,2023-12-02
1283,Finance,Accountant,Female,31.0,Divorced,Bachelor's,70100.0,4,4.0,56.0,1,No,6,No,No,01/08/2019
1386,Operations,Operations Manager,Female,53.0,Married,PhD,102600.0,10,2.0,54.0,2,Yes,18,No,No,27/05/2013
2485,Human Resources,HR Manager,Male,34.0,Single,Bachelor's,80900.0,12,3.0,,7,No,14,No,No,2011-08-19
1210,Operations,Operations Manager,Female,32.0,Divorced,Bachelor's,81500.0,7,4.0,48.0,4,Yes,13,No,Yes,2016-12-01
1341,Marketing,Marketing Manager,Male,34.0,Single,Bachelor's,82200.0,1,4.0,36.0,6,No,4,No,No,2022-05-20
1599,Finance,Financial Analyst,male,31.0,Married,PhD,77400.0,0,4.0,9.0,2,No,12,No,No,2023-07-02
2152,IT, System Administrator  ,Male,20.0,Divorced,Bachelor's,63900.0,0,5.0,19.0,16,No,10,No,No,2023-06-25
2333,Engineering,Senior Engineer,Female,27.0,Married,Master's,140100.0,2,3.0,49.0,3,No,8,No,No,2021-07-27
1339,Customer Support,Support Team Lead,Male,25.0,Married,Master's,64700.0,4,4.0,61.0,8,Yes,12,Yes,No,2019-06-11
2407,Finance,Finance Manager,Female,45.0,Divorced,Bachelor's,88000.0,3,2.0,31.0,10,Yes,6,No,No,2020-09-12
1522,ENGINEERING,Senior Engineer,Male,21.0,Divorced,PhD,157200.0,3,4.0,35.0,3,No,16,Yes,No,2020-12-19
1390,Finance,Financial Analyst,Male,24.0,Divorced,Master's,69100.0,0,4.0,36.0,4,Yes,1,No,No,2023-10-02
2078,Marketing,Marketing Manager,Female,52.0,Married,High School,83900.0,14,5.0,16.0,9,Yes,23,No,N,2009-04-23
1036,Finance,Financial Analyst,Female,43.0,Single,Master's,76900.0,0,5.0,38.0,27,Yes,14,No,No,2023-06-05
1287,Sales,Sales Manager,Male,34.0,Married,Master's,95400.0,2,3.0,66.0,11,No,13,No,N,2021-04-01
1623,Human Resources,HR Executive,Male,29.0,Divorced,Bachelor's,51600.0,2,4.0,37.0,1,No,3,No,Yes,2021-10-23
1315,Customer Support,Support Executive,Male,42.0,Divorced,Master's,52100.0,5,4.0,19.0,2,No,16,No,No,2018-07-06
2032,Finance,Accountant,Male,46.0,Married,Bachelor's,67400.0,2,3.0,29.0,13,No,8,No,No,2021-05-10
2138,Sales,Account Manager,Male,37.0,Divorced,Bachelor's,80700.0,1,5.0,42.0,1,No,9,No,No,2022-10-11
1319,IT,IT Manager,Male,30.0,Single,Bachelor's,112400.0,6,2.0,38.0,2,No,10,No,No,2017-04-28
1775,CUSTOMER SUPPORT,Support Team Lead,Male,30.0,Divorced,High School,59800.0,9,1.0,43.0,1,Yes,3,No,No,2014-03-09
2256,Marketing,Marketing Executive,Female,39.0,Married,Bachelor's,60700.0,8,1.0,44.0,17,No,14,No,No,2015-07-20
2261,IT,IT Support,Male,53.0,Single,Bachelor's,69600.0,9,4.0,42.0,4,No,12,No,No,2014-04-14
1716,Human Resources,HR Executive,Female,31.0,Divorced,Bachelor's,48700.0,1,3.0,57.0,9,No,18,No,No,2022-09-15
2111,Human Resources,HR Manager,Female,20.0,Married,Master's,74500.0,1,3.0,17.0,7,Yes,14,No,No,2022-04-01
2478,ENGINEERING,Software Engineer,Male,37.0,Married,Bachelor's,,2,3.0,25.0,1,No,15,No,No,08/05/2021
1062,IT, IT Manager  ,Male,34.0,Married,Bachelor's,98300.0,3,3.0,35.0,1,No,15,No,No,2020-05-11
1453,Operations,Operations Manager,Male,34.0,Married,PhD,105400.0,6,5.0,29.0,8,No,13,Yes,No,2017-04-08
1631,Human Resources,Recruiter,Male,39.0,Divorced,Bachelor's,51300.0,8,3.0,62.0,5,Yes,16,No,No,2015-10-28
2213,Customer Support,Support Team Lead,Female,46.0,Divorced,Master's,63300.0,0,2.0,47.0,11,No,17,No,No,2023-12-18
1163,Operations,Operations Executive,Female,30.0,Married,PhD,73600.0,5,4.0,55.0,2,Yes,12,No,No,2018-11-25
2010,OPERATIONS,Operations Executive,Male,21.0,Single,Master's,65700.0,1,5.0,30.0,19,No,12,No,No,2022-10-15
2169,Marketing,Marketing Executive,Female,47.0,Divorced,Master's,72500.0,11,3.0,19.0,3,No,13,No,No,2012-03-09
1729,Customer Support,Support Executive,Male,40.0,Married,High School,37200.0,3,5.0,28.0,2,No,11,No,No,2020-12-30
1876,Engineering,QA Engineer,Female,45.0,Divorced,Bachelor's,81800.0,1,4.0,30.0,2,No,5,No,N,03/11/2022
1358,Marketing,Marketing Manager,Male,50.0,Single,Master's,99500.0,10,2.0,34.0,12,No,13,No,No,2013-05-14
1254,Customer Support,Support Team Lead,Male,0.0,Single,Master's,71900.0,1,4.0,5.0,4,No,10,Yes,Yes,2022-06-03
1097,Engineering,Software Engineer,Male,32.0,Divorced,Bachelor's,110400.0,14,4.0,26.0,13,No,9,No,No,2009-08-03
1245,Customer Support,Support Team Lead,Female,35.0,Divorced,Master's,64200.0,2,3.0,10.0,8,Yes,14,No,Yes,2021-06-13
1114,Human Resources,HR Manager,Male,42.0,Divorced,PhD,93000.0,2,2.0,42.0,7,No,22,No,No,2021-12-01
2431,Human Resources,HR Manager,Male,49.0,Divorced,High School,61000.0,1,3.0,39.0,2,No,15,No,Yes,2022-07-13
1745,Finance,Accountant,Male,20.0,Divorced,Bachelor's,60700.0,2,3.0,40.0,5,No,14,No,No,2021-06-29
2110,Operations,Operations Manager,Female,31.0,Divorced,Bachelor's,81300.0,3,3.0,54.0,3,No,14,Yes,No,2020-03-21
1137,Operations,Operations Executive,Female,37.0,Married,Bachelor's,56900.0,4,4.0,54.0,1,No,11,No,No,2019-12-13
1013,Operations,Operations Executive,Female,38.0,Divorced,Master's,66000.0,7,3.0,63.0,5,No,10,Yes,No,2016-08-03
1392,Marketing,Marketing Manager,Female,36.0,Single,Bachelor's,86900.0,1,1.0,41.0,29,Yes,18,No,Yes,11/10/2022
2188,Customer Support,Support Executive,Male,45.0,Divorced,Bachelor's,42300.0,3,3.0,34.0,1,No,10,No,No,2020-11-26
2348,Finance,Accountant,Male,34.0,Married,Master's,71000.0,2,3.0,57.0,10,No,16,No,No,2021-05-19
1506,Finance,Finance Manager,Female,,Single,Master's,121800.0,6,3.0,25.0,4,Yes,24,No,No,2017-03-14
1493,Finance,Finance Manager,Female,38.0,Divorced,Master's,108100.0,0,5.0,16.0,3,No,14,Yes,No,2023-03-12
1294,Sales, Sales Executive  ,Male,38.0,Single,Bachelor's,52300.0,2,5.0,33.0,2,No,9,No,No,2021-06-01
1207,Finance,Financial Analyst,Female,36.0,Divorced,Master's,80000.0,3,4.0,45.0,16,No,10,Yes,N,2020-03-19
1807,Finance,Financial Analyst,Male,36.0,Divorced,Bachelor's,63800.0,0,2.0,34.0,3,Yes,16,No,No,2023-07-12
2449,Marketing,Content Strategist,Female,36.0,Married,PhD,93200.0,11,4.0,34.0,1,No,16,No,No,23/03/2012
1714,Sales,Sales Executive,Male,42.0,Married,Bachelor's,56300.0,8,2.0,21.0,8,Yes,7,Yes,No,2015-04-25
1817,Human Resources, HR Manager  ,Female,20.0,Single,High School,64900.0,0,2.0,70.0,16,No,13,No,Yes,2023-08-26
1080,Sales,Sales Executive,Male,47.0,Single,Master's,70400.0,2,5.0,43.0,12,No,3,No,No,2021-11-16
1883,Human Resources,HR Manager,Male,44.0,Married,Master's,81200.0,0,3.0,,4,No,8,No,No,2023-08-09
2026,Marketing,Marketing Executive,Male,43.0,Married,,80600.0,0,2.0,61.0,5,No,7,No,No,2023-10-06
1401,Customer Support,Support Team Lead,male,27.0,Divorced,Bachelor's,64200.0,0,4.0,71.0,6,No,12,No,No,2023-12-28
1158,Human Resources,Recruiter,Female,24.0,Single,Bachelor's,56600.0,6,3.0,45.0,2,No,10,No,No,2017-07-28
1492,Sales,Account Manager,Male,41.0,Divorced,Bachelor's,71700.0,1,5.0,25.0,4,Yes,17,No,No,2022-09-26
2384,Human Resources,HR Manager,Female,25.0,Divorced,Master's,85400.0,1,2.0,27.0,1,No,14,No,No,26/12/2022
1726,Finance,Finance Manager,Male,44.0,Single,Master's,115300.0,2,4.0,57.0,22,No,9,No,No,2021-05-09
1681,Finance,Accountant,Female,41.0,Divorced,PhD,98400.0,14,2.0,48.0,15,Yes,13,No,Yes,2009-03-17
1402,Human Resources,Recruiter,Male,20.0,Divorced,Bachelor's,47100.0,2,4.0,52.0,4,Yes,9,No,Yes,2021-06-20
2181,Engineering,Engineering Manager,Male,30.0,Single,Bachelor's,132000.0,3,3.0,49.0,3,No,6,No,No,2020-05-24
1180,Sales,Sales Manager,Female,28.0,Single,Master's,85700.0,2,3.0,28.0,6,No,11,No,No,2021-09-26
1922,Marketing,Marketing Executive,Male,42.0,Divorced,Master's,66200.0,0,4.0,32.0,1,Yes,7,No,No,2023-06-11
1079,IT,IT Manager,Male,40.0,Divorced,Bachelor's,97800.0,6,2.0,60.0,1,No,5,No,No,2017-08-18
1987,Finance,Finance Manager,Female,29.0,Married,Bachelor's,103800.0,5,2.0,49.0,6,No,15,No,No,2018-07-08
2433,Engineering,Software Engineer,Female,28.0,Married,Bachelor's,83700.0,0,3.0,57.0,12,Yes,20,No,No,2023-04-02
2117,Marketing,Marketing Manager,Female,52.0,Divorced,Master's,100600.0,2,4.0,45.0,5,No,13,Yes,No,2021-12-29
1737,Sales,Sales Manager,Female,54.0,Divorced,Master's,84700.0,1,3.0,48.0,1,No,14,No,N,2022-07-08
1695,Marketing,Marketing Executive,Female,28.0,Divorced,PhD,68900.0,0,2.0,47.0,10,No,11,No,N,2023-09-01
1320,Customer Support,Support Executive,Female,41.0,Divorced,Master's,59900.0,12,5.0,53.0,2,No,9,No,No,2011-10-07
1485,OPERATIONS,Operations Executive,Female,37.0,Married,Bachelor's,63700.0,11,3.0,46.0,7,Yes,15,No,No,2012-03-26
1199,IT,IT Support,Female,35.0,Married,High School,67200.0,2,,20.0,4,Yes,14,No,No,2021-08-06
2129,Marketing,Marketing Executive,Male,31.0,Divorced,Master's,74600.0,7,5.0,52.0,17,No,19,Yes,Yes,2016-03-23
1818,Marketing,Content Strategist,Female,44.0,Divorced,Master's,61500.0,0,3.0,33.0,3,No,9,No,Yes,2023-03-29
1712,Marketing,Marketing Executive,Male,30.0,Married,PhD,82700.0,0,3.0,59.0,3,No,9,No,No,2023-08-20
1621,SALES,Sales Executive,Female,25.0,Married,Master's,66600.0,5,3.0,58.0,11,No,2,No,No,2018-11-13
2047,IT,IT Manager,Male,38.0,Single,PhD,119600.0,2,3.0,43.0,5,No,12,No,No,2021-10-31
1439,Operations,Operations Executive,Male,33.0,Divorced,Bachelor's,64700.0,14,4.0,31.0,8,No,7,Yes,No,2009-06-19
2473,Marketing,Content Strategist,Male,22.0,Single,Bachelor's,59800.0,0,3.0,46.0,9,No,12,No,No,2023-11-28
1134,Operations,Operations Manager,Female,34.0,Single,Master's,92400.0,8,3.0,72.0,2,No,14,No,No,2015-12-06
2143,Customer Support,Support Team Lead,Male,27.0,Single,High School,55200.0,0,3.0,18.0,5,Yes,7,No,No,2023-06-23
1815,Operations,Operations Manager,Male,30.0,Married,High School,64500.0,5,3.0,40.0,4,No,13,No,No,2018-04-23
1647,IT, System Administrator  ,Male,45.0,Divorced,High School,62900.0,2,4.0,60.0,4,No,12,No,No,2021-12-19
1863,Engineering,QA Engineer,Male,47.0,Divorced,Bachelor's,76600.0,0,5.0,32.0,1,No,7,No,No,2023-11-17
1900,Customer Support,Support Executive,Female,38.0,Single,Master's,53900.0,10,2.0,25.0,18,Yes,16,No,Yes,2013-10-27
1408,Sales,Account Manager,Female,45.0,Single,High School,70200.0,0,4.0,39.0,1,No,18,No,Y,2023-11-08
1155,Customer Support,Support Executive,Female,43.0,Divorced,Bachelor's,50500.0,14,4.0,36.0,7,No,16,No,No,2009-06-20
2030,Operations,Operations Executive,Male,27.0,Married,Master's,64900.0,0,3.0,66.0,19,Yes,15,No,Yes,2023-04-06
1279,Sales,Sales Executive,Female,44.0,Married,Master's,68400.0,1,5.0,48.0,5,No,16,Yes,No,2022-11-17
1795,Engineering,Software Engineer,Female,43.0,Divorced,Bachelor's,94300.0,1,3.0,35.0,25,No,8,No,Yes,06/12/2022
1116,Engineering,Engineering Manager,Female,24.0,Married,Master's,142900.0,4,4.0,42.0,20,No,12,No,No,2019-05-27
2233,Marketing, Marketing Executive  ,Male,41.0,Married,Bachelor's,62000.0,4,4.0,39.0,4,No,12,No,No,2019-07-23
1597,FINANCE,Financial Analyst,Male,25.0,Single,Master's,83200.0,4,4.0,51.0,1,No,16,No,No,2019-07-31
2349,IT,System Administrator,Male,41.0,Divorced,Bachelor's,81300.0,14,3.0,67.0,7,No,15,No,No,2009-03-19
1209,Finance,Finance Manager,Female,49.0,Single,High School,84500.0,0,3.0,22.0,45,No,16,No,No,2023-12-03
1719,Operations, Operations Manager  ,Female,22.0,Divorced,High School,61800.0,2,5.0,48.0,1,No,9,No,N,2021-03-16
1586,Human Resources,Recruiter,Female,24.0,Divorced,PhD,74500.0,6,3.0,37.0,2,No,11,No,No,2017-11-13
2033,HUMAN RESOURCES,Recruiter,Male,27.0,Married,High School,50500.0,3,3.0,30.0,2,Yes,11,No,No,2020-08-19
2247,Sales,Account Manager,Male,20.0,Married,Bachelor's,85500.0,1,3.0,29.0,1,Yes,15,No,Y,2022-07-19
1469,Operations,Operations Executive,Female,33.0,Divorced,Master's,63800.0,3,3.0,35.0,2,No,11,No,No,2020-05-24
2287,Finance,Accountant,Male,20.0,Divorced,Bachelor's,61900.0,2,3.0,60.0,29,Yes,14,No,Yes,2021-05-05
1540,Human Resources, Recruiter  ,Female,36.0,Married,Master's,56600.0,1,5.0,47.0,2,No,12,No,No,2022-08-07
1836,Customer Support,Support Team Lead,Female,39.0,Single,Bachelor's,61400.0,1,1.0,42.0,1,No,11,No,Y,2022-05-09
1529,Engineering,QA Engineer,Male,38.0,Single,PhD,106800.0,1,4.0,35.0,1,No,13,Yes,No,2022-04-20
1240,IT,IT Support,Female,34.0,Single,Bachelor's,72700.0,9,3.0,33.0,16,Yes,16,No,Yes,2014-10-17
2437,Human Resources,HR Executive,male,59.0,Divorced,Master's,70700.0,13,5.0,47.0,4,Yes,10,No,No,2010-05-29
2297,Operations,Operations Manager,Male,59.0,Single,Master's,89900.0,12,3.0,41.0,6,Yes,10,No,No,2011-08-23
2073,Finance,Financial Analyst,Male,38.0,,Bachelor's,66000.0,1,3.0,25.0,6,No,12,No,No,2022-09-25
1458,IT,System Administrator,male,20.0,Married,Master's,87600.0,2,4.0,32.0,1,No,4,No,No,2021-04-12
1420,Marketing,Marketing Executive,male,41.0,Divorced,Bachelor's,58000.0,5,3.0,41.0,2,Yes,16,No,No,2018-10-10
